name,enabled,postOnly,priceIncrement,sizeIncrement,minProvideSize,last,bid,ask,price,type,baseCurrency,isEtfMarket,quoteCurrency,underlying,restricted,highLeverageFeeExempt,largeOrderThreshold,change1h,change24h,changeBod,quoteVolume24h,volumeUsd24h,priceHigh24h,priceLow24h,tokenizedEquity
BTC-MOVE-WK-0506,True,False,1.0,0.0001,0.0001,1882.0,1880.0,1948.0,1882.0,future,,False,,BTC,False,False,5000.0,-0.02889576883384933,-0.13946044810242342,0.0,55270.9561,55270.9561,2187.0,1882.0,
BTC-MOVE-WK-0513,True,False,1.0,0.0001,0.0001,2383.0,2360.0,2439.0,2383.0,future,,False,,BTC,False,False,5000.0,-0.0025115110925073253,0.026712623869021974,0.0,17172.7012,17172.7012,2435.0,2312.0,
BTC-MOVE-WK-0520,True,False,1.0,0.0001,0.0001,2336.0,2280.0,2370.0,2336.0,future,,False,,BTC,False,False,5000.0,-0.014345991561181435,0.01565217391304348,0.0,2546.3508,2546.3508,2370.0,2300.0,
BTC-MOVE-WK-0527,True,False,1.0,0.0001,0.0001,2336.0,2278.0,2365.0,2336.0,future,,False,,BTC,False,False,5000.0,-0.005534269902085994,-0.005957446808510639,0.0,58952.7501,58952.7501,2356.0,2275.0,
BTC-0624,True,False,1.0,0.0001,0.0001,38690.0,38689.0,38703.0,38690.0,future,,False,,BTC,False,False,5000.0,-0.0014710816321263582,0.0001551028849136594,0.0005948224584270825,41872102.4233,41872102.4233,39308.0,38149.0,
BTC-MOVE-2022Q2,True,False,1.0,0.0001,0.0001,8271.0,8270.0,8332.0,8271.0,future,,False,,BTC,False,False,5000.0,-0.005889423076923077,-0.022109245684558996,-0.00036258158085569254,19806.2374,19806.2374,8458.0,8197.0,
BTC-0930,True,False,1.0,0.0001,0.0001,39079.0,39069.0,39085.0,39079.0,future,,False,,BTC,False,False,5000.0,-0.001354390268833691,0.0009989754098360655,0.0004864311315924219,16145911.2885,16145911.2885,39716.0,38523.0,
BTC-MOVE-2022Q3,True,False,1.0,0.0001,0.0001,10088.0,10050.0,10126.0,10088.0,future,,False,,BTC,False,False,5000.0,0.0075908909308829405,-0.009426551453260016,0.0,5313.8387,5313.8387,10184.0,10000.0,
BTC-MOVE-2022Q4,True,False,1.0,0.0001,0.0001,10521.0,10129.0,10672.0,10521.0,future,,False,,BTC,False,False,5000.0,-0.0033156498673740055,0.00266844563042028,0.0,2234.2162,2234.2162,10604.0,10348.0,
BTC/BRZ,True,False,5.0,0.0001,0.0001,196780.0,196780.0,196960.0,196780.0,spot,BTC,False,BRZ,,False,True,5000.0,-0.002281600162247123,0.019295019554013106,0.0,13438830.341,2629710.32112688,198555.0,192410.0,
BTC/EUR,True,False,1.0,0.0001,0.0001,36651.0,36631.0,36692.0,36651.0,spot,BTC,False,EUR,,False,True,5000.0,-0.0023138066202090593,0.001585002596124942,0.0,592341.3237,621958.389885,37222.0,36258.0,
BTC/JPY,True,False,0.01,0.0001,0.0001,5039928.65,5014457.59,5030188.41,5030188.41,spot,BTC,False,JPY,,False,True,5000.0,0.0002251635274576031,0.0035847442541279226,0.0025932008716948295,410605.48309,3161.662219793,5113328.51,4958356.08,
BTC/TRYB,True,False,0.1,0.0001,0.0001,585181.7,585126.4,586013.0,585181.7,spot,BTC,False,TRYB,,False,True,5000.0,-0.0026709892425874166,-0.003852107926432552,0.0,1033883.3502,68008.846776156,597923.6,582285.7,
BTC/USD,True,False,1.0,0.0001,0.0001,38555.0,38555.0,38556.0,38555.0,spot,BTC,False,USD,,False,True,5000.0,-0.00132103818059369,-0.0011916789720473563,0.0007527384104241291,581489294.3165,581489294.3165,39171.0,38056.0,
BTC/USDT,True,False,1.0,0.0001,0.0001,38553.0,38557.0,38558.0,38557.0,spot,BTC,False,USDT,,False,True,5000.0,-0.0013209697472026524,-0.0005443517030431852,0.0005709095627351758,132780494.1662,132766552.21431255,39162.0,38058.0,
BTT-PERP,True,False,1e-08,1000000.0,1000000.0,1.71e-06,1.71e-06,1.72e-06,1.71e-06,future,,False,,BTT,False,False,500.0,0.0,-0.011560693641618497,0.0,88136.71,88136.71,1.75e-06,1.67e-06,
BTT/USD,True,False,1e-08,1000000.0,1000000.0,1.72e-06,1.7e-06,1.72e-06,1.72e-06,spot,BTT,False,USD,,False,True,500.0,0.0,-0.005780346820809248,0.0,979.56,979.56,1.75e-06,1.66e-06,
BYND-0624,True,False,0.01,0.01,0.01,38.36,38.33,38.46,38.36,future,,False,,BYND,True,False,500.0,0.0,0.03146006991126647,0.0,7661.3894,7661.3894,38.44,36.17,True
BYND/USD,True,False,0.01,0.01,0.01,37.62,37.98,38.6,37.98,spot,BYND,False,USD,,True,True,500.0,0.0,0.015508021390374332,0.0,0.0,0.0,38.3,36.13,True
C98-PERP,True,False,0.0001,1.0,1.0,1.1542,1.154,1.1554,1.1542,future,,False,,C98,False,False,500.0,-0.0012114918656974732,-0.025580413676656817,-0.0006061130833838427,1071326.6576,1071326.6576,1.2083,1.1212,
C98/USD,True,False,0.0001,1.0,1.0,1.1522,1.1537,1.1556,1.1537,spot,C98,False,USD,,False,True,500.0,-0.0006929406669553919,-0.026742028007423653,0.0012149613815846567,28469.4445,28469.4445,1.2075,1.1221,
CAD/USD,True,False,0.0001,1.0,1.0,0.778,0.7779,0.7784,0.778,spot,CAD,False,USD,,False,True,500.0,0.0009005531969638492,-0.00115547567081782,0.0,375984.2192,375984.2192,0.7795,0.7754,
CAKE-PERP,True,False,0.0025,0.1,0.1,7.635,7.635,7.6375,7.635,future,,False,,CAKE,False,False,500.0,-0.0009813542688910696,-0.012928248222365869,0.0,4626595.216,4626595.216,7.85,7.4875,
CEL-PERP,True,False,0.0005,0.1,0.1,2.0775,2.075,2.0775,2.0775,future,,False,,CEL,False,False,500.0,-0.006218607988519493,-0.006693760459000717,0.0,291824.0492,291824.0492,2.1385,2.0635,
CEL-0624,True,False,0.0005,0.1,0.1,2.0835,2.0665,2.086,2.0835,future,,False,,CEL,False,False,500.0,-0.0021551724137931034,0.0033710570671803513,0.0,46222.04475,46222.04475,2.135,2.056,
CEL/BTC,True,False,1e-08,0.1,0.1,5.388e-05,5.387e-05,5.397e-05,5.388e-05,spot,CEL,False,BTC,,False,True,500.0,-0.004434589800443459,-0.011013215859030838,-0.00018556318426424197,4.678852217,180292.6469933464,5.565e-05,5.318e-05,
CEL/USD,True,False,0.0005,0.1,0.1,2.0775,2.076,2.0785,2.0775,spot,CEL,False,USD,,False,True,500.0,-0.006931166347992352,-0.006456241032998565,0.0,943613.7037,943613.7037,2.149,2.065,
CELO-PERP,True,False,0.0005,0.1,0.1,2.4385,2.438,2.439,2.4385,future,,False,,CELO,False,False,500.0,-0.009947218838814454,-0.024014408645187113,0.001026272577996716,4473958.99435,4473958.99435,2.54,2.3595,
CGC-0624,True,False,0.0025,0.1,0.1,6.0275,6.05,6.0725,6.05,future,,False,,CGC,True,False,500.0,0.0008271298593879239,0.08666367310282892,0.0,10436.15875,10436.15875,6.055,5.535,True
CGC/USD,True,False,0.0025,0.1,0.1,5.9,6.0525,6.0775,6.0525,spot,CGC,False,USD,,True,True,500.0,0.00749063670411985,0.06137658921525647,0.0,772.071,772.071,6.06,5.5675,True
CHR-PERP,True,False,5e-05,1.0,1.0,0.34365,0.3438,0.34415,0.3438,future,,False,,CHR,False,False,500.0,-0.0031893302406494637,-0.039396479463537304,0.00043649061545176777,2755239.83625,2755239.83625,0.3615,0.3247,
CHR/USD,True,False,5e-05,1.0,1.0,0.3439,0.34405,0.34435,0.34405,spot,CHR,False,USD,,False,True,500.0,-0.002609073778808523,-0.038966480446927375,0.00043617330619366096,30088.8409,30088.8409,0.3615,0.32485,
CHZ-PERP,True,False,1e-06,10.0,10.0,0.178118,0.178213,0.178218,0.178213,future,,False,,CHZ,False,False,500.0,-0.0027866219762633527,-0.02868495062024461,0.0014047863881818132,5657903.59262,5657903.59262,0.185655,0.172005,
CHZ-0624,True,False,1e-06,10.0,10.0,0.177823,0.177841,0.178266,0.177841,future,,False,,CHZ,False,False,500.0,-0.00299928241467462,-0.02471647618838704,0.00010122425108113123,184810.71207,184810.71207,0.184732,0.172207,
CHZ/USD,True,False,1e-06,10.0,10.0,0.178191,0.178188,0.178458,0.178191,spot,CHZ,False,USD,,False,True,500.0,-0.0027423173140960705,-0.02804732372240677,0.0,348831.55979,348831.55979,0.185384,0.172131,
CHZ/USDT,True,False,1e-06,10.0,10.0,0.178665,0.177964,0.178458,0.178458,spot,CHZ,False,USDT,,False,True,500.0,-0.00021288992470419504,-0.025597064636956306,-0.0004648792154183073,80949.19042,80940.6907550059,0.185271,0.17249,
CITY/USD,True,False,0.0025,0.1,0.1,12.02,11.9775,12.0175,12.0175,spot,CITY,False,USD,,False,True,500.0,0.006490787269681742,0.03822894168466523,0.0,791.1685,791.1685,12.15,11.4425,
CLV-PERP,True,False,0.0005,0.1,0.1,0.263,0.263,0.2635,0.263,future,,False,,CLV,False,False,500.0,0.0,-0.02411873840445269,0.0,1451934.5959,1451934.5959,0.2735,0.254,
CLV/USD,True,False,0.0005,0.1,0.1,0.2635,0.263,0.264,0.2635,spot,CLV,False,USD,,False,True,500.0,0.0019011406844106464,-0.024074074074074074,0.0,34645.0351,34645.0351,0.272,0.255,
COIN/USD,True,False,0.0025,0.01,0.01,121.8125,121.445,121.835,121.8125,spot,COIN,False,USD,,True,True,500.0,0.0003695567372246289,0.07080851811968442,0.0007599408478475189,61422.149375,61422.149375,124.56,110.5125,True
COMP-PERP,True,False,0.01,0.0001,0.0001,104.2,104.16,104.2,104.2,future,,False,,COMP,False,False,500.0,-0.004870594976602044,-0.017722473604826545,0.001056777788452301,7917489.623136,7917489.623136,107.94,100.79,
COMP-0624,True,False,0.01,0.0001,0.0001,105.37,103.62,104.64,104.64,future,,False,,COMP,False,False,500.0,0.0022028541327459056,-0.007869536361050535,0.00712223291626564,479.202913,479.202913,107.41,100.62,
COMP/USD,True,False,0.01,0.0001,0.0001,104.24,104.12,104.26,104.24,spot,COMP,False,USD,,False,True,500.0,-0.0034416826003824093,-0.01817839314307243,0.0007680491551459293,274787.529293,274787.529293,107.93,100.92,
COMP/USDT,True,False,0.01,0.0001,0.0001,104.24,104.12,104.26,104.24,spot,COMP,False,USDT,,False,True,500.0,-0.0037274204339099687,-0.01669653806244694,0.0005759262814359762,67745.655224,67738.54193020148,107.88,100.87,
CONV-PERP,True,False,1e-05,10.0,10.0,0.00239,0.00238,0.00241,0.00239,future,,False,,CONV,False,False,500.0,0.004201680672268907,0.05286343612334802,0.0,154140.6238,154140.6238,0.00243,0.00224,
CONV/USD,True,False,1e-05,10.0,10.0,0.0024,0.00239,0.0024,0.0024,spot,CONV,False,USD,,False,True,500.0,0.008403361344537815,0.048034934497816595,0.0,37153.614,37153.614,0.00244,0.00224,
COPE/USD,True,False,0.00025,1.0,1.0,0.31975,0.3195,0.31975,0.31975,spot,COPE,False,USD,,False,True,500.0,0.000782472613458529,-0.03252647503782148,0.0,76720.6495,76720.6495,0.33875,0.3025,
CQT/USD,True,False,0.0001,1.0,1.0,0.2336,0.2335,0.2339,0.2336,spot,CQT,False,USD,,False,True,500.0,-0.009749894022891056,0.007330746011211729,0.0,322360.3423,322360.3423,0.2454,0.2319,
CREAM-PERP,True,False,0.05,0.01,0.01,37.25,37.25,37.35,37.25,future,,False,,CREAM,False,False,500.0,0.0013440860215053765,-0.002677376171352075,-0.002677376171352075,3947352.738,3947352.738,38.6,35.5,
CREAM/USD,True,False,0.05,0.01,0.01,37.25,37.2,37.3,37.25,spot,CREAM,False,USD,,False,True,500.0,0.0026917900403768506,0.0,0.0013440860215053765,644795.628,644795.628,38.75,35.5,
CREAM/USDT,True,False,0.05,0.01,0.01,37.2,37.1,37.3,37.2,spot,CREAM,False,USDT,,False,True,500.0,0.004048582995951417,0.0,0.0,165837.913,165820.500019135,38.5,35.6,
CRO-PERP,True,False,2.5e-05,10.0,10.0,0.276525,0.2765,0.276525,0.276525,future,,False,,CRO,False,False,500.0,0.0031743152548521676,-0.11773151471643933,0.0012673123925047525,47932689.68975,47932689.68975,0.320575,0.263575,
CRO/USD,True,False,2.5e-05,10.0,10.0,0.276475,0.276325,0.27675,0.276475,spot,CRO,False,USD,,False,True,500.0,0.0022657241254304874,-0.11789104251415809,0.0005428390482222021,3562094.4055,3562094.4055,0.32025,0.264775,
CRON-0624,True,False,0.001,0.1,0.1,3.127,3.116,3.128,3.127,future,,False,,CRON,True,False,500.0,0.0,0.0333773959021811,0.0,478.447,478.447,3.127,2.942,True
CRON/USD,True,False,0.001,0.1,0.1,3.136,3.117,3.137,3.136,spot,CRON,False,USD,,True,True,500.0,0.007064868336544637,0.03293807641633729,0.0,75.6647,75.6647,3.136,2.96,True
CRV-PERP,True,False,5e-05,1.0,1.0,2.0818,2.0815,2.0818,2.0818,future,,False,,CRV,False,False,2500.0,-0.019545047802948242,0.004172394665123122,-0.00021611237843678714,22793596.13485,22793596.13485,2.1392,1.98295,
CRV/USD,True,False,5e-05,1.0,1.0,2.08445,2.081,2.08295,2.08295,spot,CRV,False,USD,,False,True,2500.0,-0.020064922845314265,0.0033719501914786,-0.0002639788816894648,1078033.13425,1078033.13425,2.13955,1.9877,
CTX/USD,True,False,1e-05,10.0,10.0,2.21498,2.202,2.212,2.212,spot,CTX,False,USD,,False,True,500.0,0.0010046248947859064,-0.0546968149436536,-0.00045187528242205153,3466991.2398,3466991.2398,2.41448,2.14002,
CTX/USDT,True,False,1e-05,10.0,10.0,2.22143,2.19703,2.21698,2.21698,spot,CTX,False,USDT,,False,True,500.0,0.009797446560417587,-0.04793846973086949,0.0,1102447.0809,1102331.3239565054,2.40159,2.14362,
CUSDT-PERP,True,False,2.5e-06,1.0,1.0,0.0218875,0.0218875,0.0218975,0.0218875,future,,False,,CUSDT,False,False,500.0,-0.00011420740063956144,-0.0005707762557077625,0.0,141704.90724,141704.90724,0.02192,0.0218375,
CUSDT/USD,True,False,2.5e-06,1.0,1.0,0.02185,0.0218175,0.02185,0.02185,spot,CUSDT,False,USD,,False,True,500.0,0.0006869704602702084,0.0,0.0,96537.126165,96537.126165,0.0218575,0.0217625,
CUSDT/USDT,True,False,2.5e-06,1.0,1.0,0.021865,0.02179,0.021845,0.021845,spot,CUSDT,False,USDT,,False,True,500.0,0.0,0.003445107946715664,0.0,0.021865,0.021862704175,0.021865,0.02177,
CVC-PERP,True,False,5e-05,1.0,1.0,0.2646,0.26475,0.2648,0.26475,future,,False,,CVC,False,False,500.0,0.0003778575477045154,-0.014517029592406477,0.0003778575477045154,2303092.63905,2303092.63905,0.2717,0.25385,
CVC/USD,True,False,5e-05,1.0,1.0,0.2645,0.2642,0.2649,0.2645,spot,CVC,False,USD,,False,True,500.0,0.002843601895734597,-0.013979496738117428,0.0,6696.4007,6696.4007,0.2709,0.25385,
CVX-PERP,True,False,0.0025,0.1,0.1,22.4725,22.4525,22.48,22.4725,future,,False,,CVX,False,False,500.0,-0.002662820370575835,-0.03177509694097372,0.0,1542449.286,1542449.286,23.4475,21.98,
CVX/USD,True,False,0.0025,0.1,0.1,22.4475,22.45,22.4925,22.45,spot,CVX,False,USD,,False,True,500.0,-0.0056472151478241615,-0.03295283222054706,0.00011137097672346586,245383.374,245383.374,23.495,22.02,
DAI/USD,True,False,0.0001,0.1,0.1,0.9998,0.9998,0.9999,0.9998,spot,DAI,False,USD,,False,True,500.0,0.0,0.00010003000900270081,0.0,83327.63346,83327.63346,1.0,0.9997,
DAI/USDT,True,False,0.0001,0.1,0.1,0.9998,0.9997,0.9998,0.9998,spot,DAI,False,USDT,,False,True,500.0,0.00010003000900270081,0.00010003000900270081,0.0,916622.21333,916525.9679976003,1.0001,0.9986,
DASH-PERP,True,False,0.025,0.01,0.01,89.225,89.225,89.25,89.225,future,,False,,DASH,False,False,500.0,0.0011220196353436186,-0.010535070695869144,0.0002802690582959641,1370891.388,1370891.388,91.0,86.4,
DAWN-PERP,True,False,0.0005,0.1,0.1,1.592,1.592,1.5955,1.592,future,,False,,DAWN,False,False,500.0,-0.005931938807368093,-0.005,-0.0021936696960200563,2124144.05015,2124144.05015,1.6145,1.547,
DAWN/USD,True,False,0.0005,0.1,0.1,1.59,1.5895,1.5915,1.59,spot,DAWN,False,USD,,False,True,500.0,-0.00625,-0.006560449859418931,-0.004071406201064829,67226.10435,67226.10435,1.62,1.5465,
DEFI-PERP,True,False,0.1,0.001,0.001,5870.1,5860.2,5864.9,5864.9,future,,False,,DEFI,False,False,500.0,-0.004667028714954857,-0.021211615487316423,0.0005971269662537961,3197651.6234,3197651.6234,6056.5,5673.7,
DEFI-0624,True,False,0.1,0.001,0.001,5833.1,5812.2,5829.3,5829.3,future,,False,,DEFI,False,False,500.0,-0.0019518208433920593,-0.017627529955004297,0.0005149065444621801,16159.4291,16159.4291,6009.1,5650.3,
DENT-PERP,True,False,1e-06,100.0,100.0,0.00208,0.002081,0.002082,0.002081,future,,False,,DENT,False,False,500.0,0.000962000962000962,-0.01932139491046183,0.0004807692307692308,5833998.4217,5833998.4217,0.002175,0.00202,
DENT/USD,True,False,1e-06,100.0,100.0,0.002091,0.00208,0.002085,0.002085,spot,DENT,False,USD,,False,True,500.0,0.004819277108433735,-0.01650943396226415,0.0004798464491362764,32574.1128,32574.1128,0.002171,0.002021,
DFL/USD,True,False,5e-06,10.0,10.0,0.014845,0.0148,0.01484,0.01484,spot,DFL,False,USD,,False,True,500.0,-0.0010097610232245036,-0.015915119363395226,0.0,11998.05745,11998.05745,0.01512,0.01477,
DKNG-0624,True,False,0.005,0.01,0.01,14.9,14.94,15.05,14.94,future,,False,,DKNG,True,False,500.0,0.0010050251256281408,0.08654545454545455,0.0006697923643670462,299.99855,299.99855,14.955,13.55,True
DKNG/USD,True,False,0.005,0.01,0.01,14.78,14.955,15.05,14.955,spot,DKNG,False,USD,,True,True,500.0,0.0013391362571141614,0.08526850507982583,0.0006691201070592171,7609.98295,7609.98295,14.965,13.565,True
DMG/USD,True,False,0.001,0.1,0.1,0.025,0.025,0.026,0.025,spot,DMG,False,USD,,False,True,500.0,-0.038461538461538464,0.0,0.0,129.153,129.153,0.027,0.025,
DMG/USDT,True,False,0.001,0.1,0.1,0.026,0.025,0.026,0.026,spot,DMG,False,USDT,,False,True,500.0,0.0,0.0,0.0,4.0976,4.097169752,0.026,0.026,
DODO-PERP,True,False,0.0005,0.1,0.1,0.291,0.2905,0.291,0.291,future,,False,,DODO,False,False,500.0,-0.01020408163265306,-0.04746317512274959,0.0,3573769.44525,3573769.44525,0.3095,0.2785,
DODO/USD,True,False,0.0005,0.1,0.1,0.2905,0.2905,0.291,0.2905,spot,DODO,False,USD,,False,True,500.0,-0.008532423208191127,-0.049099836333878884,0.0,232980.03305,232980.03305,0.309,0.2785,
DOGE-PERP,True,False,5e-07,1.0,1.0,0.130756,0.1307685,0.130769,0.1307685,future,,False,,DOGE,False,False,5000.0,-0.0025171912722113526,-0.01762392526734503,0.00043607486716930034,73849796.4691205,73849796.4691205,0.1339815,0.1275485,
DOGE-0624,True,False,5e-07,1.0,1.0,0.131146,0.131156,0.1312255,0.131156,future,,False,,DOGE,False,False,5000.0,-0.002858619955600158,-0.017293052808247916,7.62508959480274e-05,1215695.0458575,1215695.0458575,0.134173,0.128057,
DOGE/BTC,True,False,1e-08,1.0,1.0,3.39e-06,3.39e-06,3.4e-06,3.39e-06,spot,DOGE,False,BTC,,False,True,5000.0,-0.0029411764705882353,-0.017391304347826087,0.0,3.76429346,145051.47854366235,3.45e-06,3.35e-06,
DOGE/USD,True,False,5e-07,1.0,1.0,0.1307465,0.1307715,0.1307935,0.1307715,spot,DOGE,False,USD,,False,True,5000.0,-0.002908816420516496,-0.017944443192826728,0.0002294604238134028,9752815.25652,9752815.25652,0.133968,0.1275925,
DOGE/USDT,True,False,5e-07,1.0,1.0,0.130781,0.1307605,0.130799,0.130781,spot,DOGE,False,USDT,,False,True,5000.0,-0.0030568218200667774,-0.01760013220756588,0.0,2786767.033629,2786474.423090469,0.1339325,0.127619,
DOT-PERP,True,False,0.001,0.1,0.1,14.974,14.973,14.975,14.974,future,,False,,DOT,False,False,5000.0,-0.0029298175522706085,-0.030683583635422063,0.0012035303557100829,50547945.5632,50547945.5632,15.587,14.54,
DOT-0624,True,False,0.001,0.1,0.1,14.762,14.761,14.774,14.762,future,,False,,DOT,False,False,5000.0,-0.0038464133882178285,-0.032317273025237625,0.0,1980718.2475,1980718.2475,15.393,14.381,
DOT/BTC,True,False,1e-08,0.1,0.1,0.00038869,0.00038831,0.00038881,0.00038869,spot,DOT,False,BTC,,False,True,5000.0,-0.0010537136982780777,-0.0295608318977355,0.00012865376698229723,14.310228704,551423.4885962257,0.00040276,0.00038167,
DOT/JPY,True,False,0.1,0.1,0.1,1946.9,1942.3,1955.8,1946.9,spot,DOT,False,JPY,,False,True,5000.0,-0.00276596834502894,-0.035280709578316236,0.0,55681.34,428.746318,2064.0,1903.5,
DOT/USD,True,False,0.001,0.1,0.1,14.968,14.977,14.979,14.977,spot,DOT,False,USD,,False,True,5000.0,-0.003128328008519702,-0.031053891440771173,0.0007349993318187892,5391609.1385,5391609.1385,15.587,14.562,
DOT/USDT,True,False,0.001,0.1,0.1,14.986,14.971,14.985,14.985,spot,DOT,False,USDT,,False,True,5000.0,-0.00292767316521392,-0.030849825378346914,0.001002004008016032,509054.2619,509000.8112025005,15.582,14.568,
DRGN-PERP,True,False,0.1,0.001,0.001,2439.1,2438.5,2439.7,2439.1,future,,False,,DRGN,False,False,500.0,0.0034557946270621634,-0.02040242580023294,0.0001640218149013819,349632.7506,349632.7506,2525.6,2333.3,
DRGN-0624,True,False,0.1,0.001,0.001,2431.9,2435.0,2441.6,2435.0,future,,False,,DRGN,False,False,500.0,0.0012747234672478309,-0.020239005351466624,-0.00041050903119868636,94120.941,94120.941,2523.0,2336.5,
DYDX-PERP,True,False,0.001,0.1,0.1,3.44,3.439,3.441,3.44,future,,False,,DYDX,False,False,2500.0,-0.0020307513780098638,-0.0473553032400997,0.0005817335660267597,10519234.0326,10519234.0326,3.657,3.273,
DYDX/USD,True,False,0.001,0.1,0.1,3.437,3.442,3.446,3.442,spot,DYDX,False,USD,,False,True,2500.0,-0.002607939727615184,-0.04706533776301218,0.0008723466123873219,953759.7537,953759.7537,3.659,3.274,
EDEN-PERP,True,False,0.0005,0.1,0.1,0.2365,0.2365,0.237,0.2365,future,,False,,EDEN,False,False,500.0,-0.002109704641350211,0.02826086956521739,0.0,170686.43055,170686.43055,0.24,0.23,
EDEN-0624,True,False,0.0005,0.1,0.1,0.2345,0.2325,0.233,0.233,future,,False,,EDEN,False,False,500.0,-0.004273504273504274,0.02643171806167401,0.0,60798.9142,60798.9142,0.237,0.2265,
EDEN/USD,True,False,0.0005,0.1,0.1,0.2375,0.2365,0.237,0.237,spot,EDEN,False,USD,,False,True,500.0,-0.002105263157894737,0.030434782608695653,0.0,29888.54475,29888.54475,0.241,0.23,
EGLD-PERP,True,False,0.005,0.01,0.01,125.04,125.095,125.135,125.095,future,,False,,EGLD,False,False,500.0,0.0011204033452042734,-0.020974369008021913,0.0003598560575769692,5272349.32865,5272349.32865,130.23,122.355,
EMB/USD,True,False,1e-05,10.0,10.0,0.04134,0.04134,0.04149,0.04134,spot,EMB,False,USD,,False,True,500.0,-0.0002418379685610641,-0.008395298632765651,0.0,2574.702,2574.702,0.04169,0.0401,
ENJ-PERP,True,False,5e-05,1.0,1.0,1.06915,1.06895,1.0697,1.06915,future,,False,,ENJ,False,False,1000.0,-4.676393565282454e-05,-0.03209306536302734,0.0007956566507535337,6783971.3205,6783971.3205,1.11645,1.0165,
ENJ/USD,True,False,5e-05,1.0,1.0,1.0699,1.0679,1.0695,1.0695,spot,ENJ,False,USD,,False,True,1000.0,0.0009358914365933552,-0.03221427925074654,0.001217000561692567,1885321.0531,1885321.0531,1.11655,0.9587,
ENS-PERP,True,False,0.005,0.01,0.01,25.6,25.6,25.62,25.6,future,,False,,ENS,False,False,500.0,-0.01821668264621285,0.06180008295313148,-0.0036972173574625414,162452631.839,162452631.839,26.835,22.535,
ENS/USD,True,False,0.005,0.01,0.01,25.565,25.565,25.605,25.565,spot,ENS,False,USD,,False,True,500.0,-0.018618042226487524,0.060348403152218996,-0.002730641700799688,2616715.39915,2616715.39915,26.825,22.53,
EOS-PERP,True,False,0.00025,0.1,0.1,2.09775,2.09775,2.09825,2.09775,future,,False,,EOS,False,False,2500.0,-0.004626334519572953,-0.003562522265764161,0.0007155635062611807,17230649.182025,17230649.182025,2.15275,2.03225,
EOS-0624,True,False,0.00025,0.1,0.1,2.1055,2.099,2.10225,2.10225,future,,False,,EOS,False,False,2500.0,-0.002727703984819734,-0.002727703984819734,0.0010714285714285715,315481.40075,315481.40075,2.154,2.0335,
ETC-PERP,True,False,0.0005,0.1,0.1,27.3765,27.3685,27.371,27.371,future,,False,,ETC,False,False,1000.0,-0.0069838736009577886,-0.01291067113851924,0.0006397718756283474,34351660.47905,34351660.47905,28.318,26.5605,
ETH-PERP,True,False,0.1,0.001,0.001,2859.8,2859.8,2859.9,2859.8,future,,False,,ETH,False,True,5000.0,-0.002232921638406252,0.006971830985915493,0.0007348567029429261,1957746598.5883,1957746598.5883,2883.3,2776.7,
ETH-0624,True,False,0.1,0.001,0.001,2862.6,2864.9,2865.2,2864.9,future,,False,,ETH,False,False,5000.0,-0.002576332555791526,0.006888553052402207,0.0007685052572746009,21763460.3111,21763460.3111,2889.1,2780.5,
ETH-0930,True,False,0.1,0.001,0.001,2888.0,2889.4,2890.6,2889.4,future,,False,,ETH,False,False,5000.0,-0.0023134560270708883,0.007496774643467346,0.0004847645429362881,6892865.7388,6892865.7388,2913.5,2804.0,
ETH/BRZ,True,False,1.0,0.0001,0.0001,14583.0,14583.0,14613.0,14583.0,spot,ETH,False,BRZ,,False,True,5000.0,-0.0027354168091362923,0.02423093131057733,-0.001301191617586632,4860445.5018,951091.975792224,14725.0,13980.0,
ETH/BTC,True,False,2.5e-06,0.001,0.001,0.0741975,0.074195,0.0742,0.0741975,spot,ETH,False,BTC,,False,True,5000.0,-0.0005388112476847955,0.008426489076144201,0.0,1084.4412166275,41787337.660307415,0.0743425,0.072375,
ETH/EUR,True,False,0.1,0.001,0.001,2716.6,2718.5,2721.5,2718.5,spot,ETH,False,EUR,,False,True,5000.0,-0.002787865448809655,0.010707513849128155,0.0006994036663476404,724706.0693,760941.372765,2740.4,2646.1,
ETH/JPY,True,False,0.01,0.001,0.001,368022.78,372039.96,372488.48,372039.96,spot,ETH,False,JPY,,False,True,5000.0,-0.0035875565523847213,0.008766951463592102,0.0009830373391950201,0.0,0.0,375523.48,362129.76,
ETH/USD,True,False,0.1,0.001,0.001,2860.5,2860.4,2860.5,2860.5,spot,ETH,False,USD,,False,True,5000.0,-0.0017797319932998325,0.007892604207039921,0.000629656837023822,291269307.6873,291269307.6873,2882.7,2777.4,
ETH/USDT,True,False,0.1,0.001,0.001,2860.1,2860.3,2860.4,2860.3,spot,ETH,False,USDT,,False,True,5000.0,-0.0018843563527235927,0.007751118627347356,0.0006297008920762637,121603323.2844,121590554.93545514,2883.2,2777.0,
ETHE-0624,True,False,0.001,0.1,0.1,20.09,20.085,20.194,20.09,future,,False,,ETHE,True,False,500.0,-0.001838326625925374,-0.009710652141765662,0.0,240.9991,240.9991,20.526,17.913,True
ETHE/USD,True,False,0.001,0.1,0.1,20.322,20.257,20.283,20.283,spot,ETHE,False,USD,,True,True,500.0,-0.001919102450546206,-0.007098100646171921,-0.0007389890629618681,897.5933,897.5933,20.679,19.55,True
